3196	THRB	DGIDB
"(S)-2-AMINO-4-[(2S,3R)-2,3,5-TRIHYDROXY-4-OXO-PENTYL]MERCAPTO-BUTYRIC ACID"	LUXS	DRUGBANK
"(S)-2-CHLORO-N-(1-(2-(2-HYDROXYETHYLAMINO)-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL)-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE"	PYGM	DRUGBANK
"(S)-2-CHLORO-N-(1-(2-(2-HYDROXYETHYLAMINO)-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL)-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE"	PYGM	DGIDB
(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE	PKIA	DRUGBANK
(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE	PKIA	DGIDB
(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE	PRKACA	DRUGBANK
(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE	PRKACA	DGIDB
(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE	ROCK1	DRUGBANK
(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE	ROCK1	DGIDB
(S)-3-(4-(2-CARBAZOL-9-YL-ETHOXY)-PHENYL)-2-ETHOXY-PROPIONIC ACID	PPARG	DRUGBANK
(S)-3-(4-(2-CARBAZOL-9-YL-ETHOXY)-PHENYL)-2-ETHOXY-PROPIONIC ACID	PPARG	DGIDB
(S)-3-HYDROXY-3-METHYLGLUTARYL-COA	HMGCS1	DGIDB
(S)-4-BROMO-3-HYDROXY-3-METHYLBUTYL DIPHOSPHATE	IDI	DRUGBANK
(S)-4-CMTB	FFAR2	DGIDB
(S)-4-NITROSTYRENE OXIDE	DEHB	DRUGBANK
(S)-5-(4-BENZYLOXY-PHENYL)-4-(7-PHENYL-HEPTANOYLAMINO)-PENTANOIC ACID	PLA2G2A	DRUGBANK
(S)-5-(4-BENZYLOXY-PHENYL)-4-(7-PHENYL-HEPTANOYLAMINO)-PENTANOIC ACID	PLA2G2A	DGIDB
(S)-AMISULPRIDE	DRD2	TTD
(S)-AMISULPRIDE	DRD2	DGIDB
(S)-AMPA	GRIA2	DRUGBANK
(S)-ATPA	GRIA2	DRUGBANK
(S)-ATPA	GRIA2	DGIDB
(S)-BLEBBISTATIN	MYH14	DRUGBANK
(S)-BLEBBISTATIN	MYH14	DGIDB
(S)-DES-ME-AMPA	GRIA2	DRUGBANK
(S)-DES-ME-AMPA	GRIA2	DGIDB
(S)-EF-1520	SLC6A1	DGIDB
(S)-EF-1520	SLC6A12	DGIDB
(S)-FLUOXETINE	SNF	DRUGBANK
(S)-FTY720-PHOSPHATE	S1PR3	DGIDB
(S)-HMG-COA	HMGCR	DRUGBANK
(S)-HMG-COA	HMGCR	DGIDB
(S)-HMG-COA	MVAA	DRUGBANK
(S)-HMG-COA	MVAS	DRUGBANK
(S)-MANDELIC ACID	MDLA	DRUGBANK
(S)-N-(1-(3-CHLORO-4-FLUOROPHENYL)-2-HYDROXYETHYL)-4-(4-(3-CHLOROPHENYL)-1H-PYRAZOL-3-YL)-1H-PYRROLE-2-CARBOXAMIDE	MAPK1	DRUGBANK
(S)-N-(1-(3-CHLORO-4-FLUOROPHENYL)-2-HYDROXYETHYL)-4-(4-(3-CHLOROPHENYL)-1H-PYRAZOL-3-YL)-1H-PYRROLE-2-CARBOXAMIDE	MAPK1	DGIDB
(S)-N-(3-INDOL-1-YL-2-METHYL-PROPYL)-4-SULFAMOYL-BENZAMIDE	CA2	DRUGBANK
(S)-N-(3-INDOL-1-YL-2-METHYL-PROPYL)-4-SULFAMOYL-BENZAMIDE	CA2	DGIDB
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOHEXYLAMINO)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	F2	DRUGBANK
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOHEXYLAMINO)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	F2	DGIDB
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOHEXYLAMINO)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	PRSS1	DRUGBANK
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOHEXYLAMINO)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	PRSS1	DGIDB
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOHEXYLOXY)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	F2	DRUGBANK
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOHEXYLOXY)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	F2	DGIDB
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOHEXYLOXY)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	PRSS1	DRUGBANK
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOHEXYLOXY)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	PRSS1	DGIDB
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOPENTYLAMINO)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	F2	DRUGBANK
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOPENTYLAMINO)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	F2	DGIDB
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOPENTYLAMINO)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	PRSS1	DRUGBANK
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOPENTYLAMINO)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	PRSS1	DGIDB
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOPENTYLOXY)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	F2	DRUGBANK
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOPENTYLOXY)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	F2	DGIDB
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOPENTYLOXY)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	PRSS1	DRUGBANK
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOPENTYLOXY)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE	PRSS1	DGIDB
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(3-CYCLOHEXYLPROPANOYL)PYRROLIDINE-2-CARBOXAMIDE	F2	DRUGBANK
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(3-CYCLOHEXYLPROPANOYL)PYRROLIDINE-2-CARBOXAMIDE	F2	DGIDB
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(3-CYCLOHEXYLPROPANOYL)PYRROLIDINE-2-CARBOXAMIDE	PRSS1	DRUGBANK
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(3-CYCLOHEXYLPROPANOYL)PYRROLIDINE-2-CARBOXAMIDE	PRSS1	DGIDB
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(3-CYCLOPENTYLPROPANOYL)PYRROLIDINE-2-CARBOXAMIDE	F2	DRUGBANK
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(3-CYCLOPENTYLPROPANOYL)PYRROLIDINE-2-CARBOXAMIDE	F2	DGIDB
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(3-CYCLOPENTYLPROPANOYL)PYRROLIDINE-2-CARBOXAMIDE	PRSS1	DRUGBANK
(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(3-CYCLOPENTYLPROPANOYL)PYRROLIDINE-2-CARBOXAMIDE	PRSS1	DGIDB
(S)-N-[1-(3-MORPHOLIN-4-YL-PHENYL)-ETHYL]-3-PHENYL-ACRYLAMIDE	KCNQ2	DGIDB
(S)-N-[1-(3-MORPHOLIN-4-YL-PHENYL)-ETHYL]-3-PHENYL-ACRYLAMIDE	KCNQ4	DGIDB
(S)-N-[1-(3-MORPHOLIN-4-YL-PHENYL)-ETHYL]-3-PHENYL-ACRYLAMIDE	KCNQ5	DGIDB
(S)-N-OLEOYLTYROSINOL	GPR119	DGIDB
(S)-OXALOSUCCINIC ACID	ICD	DRUGBANK
(S)-PIA	ADORA1	DGIDB
(S)-PIA	ADORA2A	DGIDB
(S)-PIA	ADORA2B	DGIDB
(S)-PIA	ADORA3	DGIDB
"(S)-PROPANE-1,2-DIOL"	ICD	DRUGBANK
"(S)-PROPANE-1,2-DIOL"	RSBQ	DRUGBANK
(S)-ROLIPRAM	PDE4B	DRUGBANK
(S)-ROLIPRAM	PDE4B	DGIDB
(S)-ROLIPRAM	PDE4D	DRUGBANK
(S)-ROLIPRAM	PDE4D	DGIDB
(S)-TACRINE(10)-HUPYRIDONE	ACHE	DRUGBANK
(S)-TACRINE(10)-HUPYRIDONE	ACHE	DGIDB
(S)-UH 301	HTR1A	DGIDB
(S)-WISKOSTATIN	WAS	DRUGBANK
(S)-WISKOSTATIN	WAS	DGIDB
"(S,R)-FIDARESTAT"	AKR1B1	DRUGBANK
(SOUTH)-METHANOCARBA-THYMIDINE	TK	DRUGBANK
(TERT-BUTYLOXYCARBONYL)-ALANYL-ALANYL-AMINE	CELA1	DRUGBANK
(TERT-BUTYLOXYCARBONYL)-ALANYL-ALANYL-AMINE	CELA1	DGIDB
(TERT-BUTYLOXYCARBONYL)-ALANYL-AMINO ETHYL-FORMAMIDE	CELA1	DRUGBANK
(TERT-BUTYLOXYCARBONYL)-ALANYL-AMINO ETHYL-FORMAMIDE	CELA1	DGIDB
(Z)-2-[2-(4-METHYLPIPERAZIN-1-YL)BENZYL]DIAZENECARBOTHIOAMIDE	S100B	DRUGBANK
(Z)-2-[2-(4-METHYLPIPERAZIN-1-YL)BENZYL]DIAZENECARBOTHIOAMIDE	S100B	DGIDB
(Z)-3-BENZYL-5-(2-HYDROXY-3-NITROBENZYLIDENE)-2-THIOXOTHIAZOLIDIN-4-ONE	NMT2	DRUGBANK
(Z)-3-BENZYL-5-(2-HYDROXY-3-NITROBENZYLIDENE)-2-THIOXOTHIAZOLIDIN-4-ONE	NMT2	DGIDB
"(Z,Z)-4-HYDROXY-N,N,N-TRIMETHYL-10-OXO-7-[(1-OXO-9-OCTADECENYL)OXY]-3,5,9-TRIOXA-4-PHOSPHAHEPTACOS-18-EN-1-AMINIUM-4-OXIDE"	PITPNA	DRUGBANK
"(Z,Z)-4-HYDROXY-N,N,N-TRIMETHYL-10-OXO-7-[(1-OXO-9-OCTADECENYL)OXY]-3,5,9-TRIOXA-4-PHOSPHAHEPTACOS-18-EN-1-AMINIUM-4-OXIDE"	PITPNA	DGIDB
(�?-<I>CIS</I>-2-CAMP	GABRR1	DGIDB
(�?-<I>CIS</I>-2-CAMP	GABRR2	DGIDB
(�?-<I>CIS</I>-2-CAMP	GABRR3	DGIDB
[&BETA;ALA<SUP>8</SUP>]NEUROKININ A-(4-10)	TACR2	DGIDB
[(1-{2[(4-CARBAMIMIDOYL-PHENYLAMINO)-METHYL]-1-METHYL-1H-BENZOIMIDAZOL-5-YL}-CYCLOPROPYL)-PYRIDIN-2-YL-METHYLENEAMINOOXY]-ACETIC ACID ETHYL ESTER	PRSS1	DRUGBANK
[(1-{2[(4-CARBAMIMIDOYL-PHENYLAMINO)-METHYL]-1-METHYL-1H-BENZOIMIDAZOL-5-YL}-CYCLOPROPYL)-PYRIDIN-2-YL-METHYLENEAMINOOXY]-ACETIC ACID ETHYL ESTER	PRSS1	DGIDB
[(1E)-4-PHENYLBUT-1-ENYL]BENZENE	MAOB	DGIDB
[(1R)-1-ACETAMIDO-2-(4-CHLOROPHENYL)ETHYL]-[(2S)-2-AMINO-3-HYDROXY-3-OXO-PROPOXY]-DIHYDROXY-BORON	APR	DRUGBANK
[(1S)-1-(5-CHLORO-1-BENZOTHIEN-3-YL)-2-(2-NAPHTHYLAMINO)-2-OXOETHYL]PHOSPHONIC ACID	CMA1	DRUGBANK
[(1S)-1-(5-CHLORO-1-BENZOTHIEN-3-YL)-2-(2-NAPHTHYLAMINO)-2-OXOETHYL]PHOSPHONIC ACID	CMA1	DGIDB
[(1S)-1-ACETAMIDO-2-(4-CHLOROPHENYL)ETHYL]-[(2S)-2-AMINO-3-HYDROXY-3-OXO-PROPOXY]-DIHYDROXY-BORON	APR	DRUGBANK
[(2-AMINO-ALPHA-METHOXYIMINO-4-THIAZOLYLACETYL)AMINO]METHYLBORONIC ACID	BLA	DRUGBANK
[(2-ETHOXY-1-NAPHTHOYL)AMINO]METHYLBORONIC ACID	BLA	DRUGBANK
[(2-ETHOXY-1-NAPHTHOYL)AMINO]METHYLBORONIC ACID	BLACTX-M-9A	DRUGBANK
"[(2R,3S,4S,5R)-3,4,5-TRIHYDROXYTETRAHYDROFURAN-2-YL]METHYL DIHYDROGEN PHOSPHATE"	NUDT9	DRUGBANK
"[(2R,3S,4S,5R)-3,4,5-TRIHYDROXYTETRAHYDROFURAN-2-YL]METHYL DIHYDROGEN PHOSPHATE"	NUDT9	DGIDB
"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID"	CHURC1-FNTB	DRUGBANK
"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID"	FNTA	DRUGBANK
"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID"	FNTA	DGIDB
"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID"	FNTB	DRUGBANK
"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID"	FNTB	DGIDB
"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID"	KRAS	DRUGBANK
"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID"	KRAS	DGIDB
"[(3E,7E)-4,8,12-TRIMETHYL-1-PHOSPHONATOTRIDECA-3,7,11-TRIEN-1-YL]PHOSPHONATE"	FDFT1	DGIDB
"[(3-PH-PR<SUP>6</SUP>), HIS<SUP>7</SUP>,D-ALA<SUP>11</SUP>,D-PRO<SUP>13</SUP>,&PSI;13-14),PHE<SUP>14</SUP>]BOMBESIN-(6-14)"	GRPR	DGIDB
"[(3R)-7-NITRO-1,2,3,4-TETRAHYDROISOQUINOLIN-3-YL]METHANOL"	PNMT	DRUGBANK
"[(3R)-7-NITRO-1,2,3,4-TETRAHYDROISOQUINOLIN-3-YL]METHANOL"	PNMT	DGIDB
"[(3R,4S)-4-HYDROXY-3-METHYL-2-OXOHEXYL]PHOSPHONIC ACID"	PIKAIV	DRUGBANK
"[(3R,4S,5S,7R)-4,8-DIHYDROXY-3,5,7-TRIMETHYL-2-OXOOCTYL]PHOSPHONIC ACID"	PIKAIV	DRUGBANK
"[(3S)-9-HYDROXY-1-METHYL-10-OXO-4,10-DIHYDRO-3H-BENZO[G]ISOCHROMEN-3-YL]ACETIC ACID"	ACTII	DRUGBANK
[(4-{4-[4-(DIFLUORO-PHOSPHONO-METHYL)-PHENYL]-BUTYL}-PHENYL)-DIFLUORO-METHYL]-PHOSPHONIC ACID	PTPN1	DRUGBANK
[(4-{4-[4-(DIFLUORO-PHOSPHONO-METHYL)-PHENYL]-BUTYL}-PHENYL)-DIFLUORO-METHYL]-PHOSPHONIC ACID	PTPN1	DGIDB
"[(4R)-2,2-DIMETHYL-1,3-DIOXOLAN-4-YL]METHYL HYDROGEN HEX-5-ENYLPHOSPHONATE"	ESTA	DRUGBANK
"[(4R)-4-(3-HYDROXYPHENYL)-1,6-DIMETHYL-2-THIOXO-1,2,3,4-TETRAHYDROPYRIMIDIN-5-YL](PHENYL)METHANONE"	KIF11	DRUGBANK
"[(4R)-4-(3-HYDROXYPHENYL)-1,6-DIMETHYL-2-THIOXO-1,2,3,4-TETRAHYDROPYRIMIDIN-5-YL](PHENYL)METHANONE"	KIF11	DGIDB
"[(4S)-2,2-DIMETHYL-1,3-DIOXOLAN-4-YL]METHYL HYDROGEN HEX-5-ENYLPHOSPHONATE"	ESTA	DRUGBANK
"[(5R)-5-(2,3-DIBROMO-5-ETHOXY-4-HYDROXYBENZYL)-4-OXO-2-THIOXO-1,3-THIAZOLIDIN-3-YL]ACETIC ACID"	DNAN	DRUGBANK
"[(CH<SUB>2</SUB>NH)<SUP>4,5</SUP>]SECRETIN"	SCTR	DGIDB
[(PF)PHE<SUP>4</SUP>]N/OFQ-(1-13)-NH<SUB>2</SUB>	OPRL1	DGIDB
[[(3-METHYLPYRIDIN-2-YL)AMINO]METHYL]PHOSPHONIC ACID	FDPS	DGIDB
"[[(3R,4R,5S,6R)-3-(BUTANOYLAMINO)-4,5-DIHYDROXY-6-(HYDROXYMETHYL)OXAN-2-YLIDENE]AMINO] N-PHENYLCARBAMATE"	NAGZ	DRUGBANK
"[[(3R,4R,5S,6R)-4,5-DIHYDROXY-6-(HYDROXYMETHYL)-3-(PENTANOYLAMINO)OXAN-2-YLIDENE]AMINO] N-PHENYLCARBAMATE"	NAGZ	DRUGBANK
[[1-[N-HYDROXY-ACETAMIDYL]-3-METHYL-BUTYL]-CARBONYL-LEUCINYL]-ALANINE ETHYL ESTER	MMP1	DRUGBANK
[[1-[N-HYDROXY-ACETAMIDYL]-3-METHYL-BUTYL]-CARBONYL-LEUCINYL]-ALANINE ETHYL ESTER	MMP1	DGIDB
"[[4-(AMINOMETHYL)PHENYL]AMINO]OXO-ACETIC ACID,"	PTPN1	DRUGBANK
"[[4-(AMINOMETHYL)PHENYL]AMINO]OXO-ACETIC ACID,"	PTPN1	DGIDB
[[CYCLOHEXANESULFONYL-GLYCYL]-3[PYRIDIN-4-YL-AMINOMETHYL]ALANYL]PIPERIDINE	F2	DRUGBANK
[[CYCLOHEXANESULFONYL-GLYCYL]-3[PYRIDIN-4-YL-AMINOMETHYL]ALANYL]PIPERIDINE	F2	DGIDB
[[N-(BENZYLOXYCARBONYL)AMINO]METHYL]PHOSPHATE	BLA	DRUGBANK
[[N-(BENZYLOXYCARBONYL)AMINO]METHYL]PHOSPHATE	BLAZ	DRUGBANK
"[{(5-CHLORO-2-PYRIDINYL)AMINO} METHYLENE]-1,1-BISPHOSPHONATE"	DXR	DRUGBANK
"[{2-BROMO-4-[(2R)-3-OXO-2,3-DIPHENYLPROPYL]PHENYL}(DIFLUORO)METHYL]PHOSPHONIC ACID"	PTPN1	DRUGBANK
"[{2-BROMO-4-[(2R)-3-OXO-2,3-DIPHENYLPROPYL]PHENYL}(DIFLUORO)METHYL]PHOSPHONIC ACID"	PTPN1	DGIDB
"[<SMALL>D</SMALL>-BPA<SUP>5</SUP>,ILE<SUP>13</SUP>]MOTILIN (HUMAN)"	MLNR	DGIDB
"[<SMALL>D</SMALL>-LYS<SUP>1</SUP>,DES-ARG<SUP>10</SUP>]KALLIDIN"	BDKRB1	DGIDB
"[<SMALL>L</SMALL>-BPA<SUP>5</SUP>,ILE<SUP>13</SUP>]MOTILIN (HUMAN)"	MLNR	DGIDB
[<SUP>11</SUP>C]AZ10419369	HTR1B	DGIDB
[<SUP>11</SUP>C]BUTYLTHIO-TZTP	CHRM1	DGIDB
[<SUP>11</SUP>C]DOXEPIN	HRH1	DGIDB
[<SUP>11</SUP>C]DTBZ	SLC18A2	DGIDB
[<SUP>11</SUP>C]FLUMAZENIL	GABRA1	DGIDB
[<SUP>11</SUP>C]FLUMAZENIL	GABRA2	DGIDB
[<SUP>11</SUP>C]FLUMAZENIL	GABRA3	DGIDB
[<SUP>11</SUP>C]FLUMAZENIL	GABRA4	DGIDB
[<SUP>11</SUP>C]FLUMAZENIL	GABRA5	DGIDB
[<SUP>11</SUP>C]FLUMAZENIL	GABRA6	DGIDB
[<SUP>11</SUP>C]GLYSAR	SLC15A1	DGIDB
[<SUP>11</SUP>C]GLYSAR	SLC15A2	DGIDB
[<SUP>11</SUP>C]MMTP	GRM1	DGIDB
[<SUP>11</SUP>C]PYRILAMINE	HRH1	DGIDB
[<SUP>11</SUP>C]SB207145	HTR4	DGIDB
[<SUP>11</SUP>C]VOLINANSERIN	HTR2A	DGIDB
[<SUP>11</SUP>C]WAY100635	HTR1A	DGIDB
[<SUP>11</SUP>C]XANOMELINE	CHRM1	DGIDB
"[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-LAN"	SSTR2	DGIDB
"[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-LAN"	SSTR3	DGIDB
"[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-LAN"	SSTR5	DGIDB
"[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-NOC"	SSTR2	DGIDB
"[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-NOC"	SSTR3	DGIDB
"[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-NOC"	SSTR5	DGIDB
"[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-OC"	SSTR2	DGIDB
"[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-OC"	SSTR3	DGIDB
"[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-OC"	SSTR5	DGIDB
"[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-TOC"	SSTR2	DGIDB
"[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-TOC"	SSTR3	DGIDB
"[<SUP>111</SUP>IN,<SUP>90</SUP>Y]DOTA-TOC"	SSTR5	DGIDB
[<SUP>111</SUP>IN]DOTA-BOC-ATE	SSTR2	DGIDB
[<SUP>111</SUP>IN]DOTA-BOC-ATE	SSTR3	DGIDB
[<SUP>111</SUP>IN]DOTA-BOC-ATE	SSTR5	DGIDB
[<SUP>111</SUP>IN]DOTA-DLVT	OXTR	DGIDB
[<SUP>111</SUP>IN]DOTA-NOC	SSTR2	DGIDB
[<SUP>111</SUP>IN]DOTA-NOC	SSTR3	DGIDB
[<SUP>111</SUP>IN]DOTA-NOC	SSTR5	DGIDB
[<SUP>111</SUP>IN]DOTA-NOC-ATE	SSTR2	DGIDB
[<SUP>111</SUP>IN]DOTA-NOC-ATE	SSTR3	DGIDB
[<SUP>111</SUP>IN]DOTA-NOC-ATE	SSTR5	DGIDB
[<SUP>123</SUP>I]IODOBENZOVESAMICOL	SLC18A3	DGIDB
[<SUP>123</SUP>I]IODOPROXYFAN	HRH3	DGIDB
[<SUP>125</SUP>I]&ALPHA;-BUNGAROTOXIN	CHRNA1	DGIDB
[<SUP>125</SUP>I]&ALPHA;-BUNGAROTOXIN	CHRNA7	DGIDB
[<SUP>125</SUP>I]&ALPHA;-BUNGAROTOXIN	CHRNA9	DGIDB
[<SUP>125</SUP>I]&ALPHA;-CONOTOXIN MII	CHRNA6	DGIDB
[<SUP>125</SUP>I](-)ICYP	ADRB1	DGIDB
[<SUP>125</SUP>I](3-IODO-TYR<SUP>13</SUP>)-MCH	MCHR1	DGIDB
[<SUP>125</SUP>I](PYR<SUP>1</SUP>)APELIN-13	APLNR	DGIDB
[<SUP>125</SUP>I][AC-HIS<SUP>1</SUP>]PACAP-27	ADCYAP1R1	DGIDB
"[<SUP>125</SUP>I][ALA<SUP>1,3,11,15</SUP>]ET-1"	EDNRB	DGIDB
"[<SUP>125</SUP>I][DES-GLY<SUP>10</SUP>,<SMALL>D</SMALL>-ALA<SUP>6</SUP>]GNRH <I>N</I>-ETHYLAMIDE"	GNRHR	DGIDB
"[<SUP>125</SUP>I][D-TYR<SUP>6</SUP>,&BETA;-ALA<SUP>11</SUP>,PHE<SUP>13</SUP>,NLE<SUP>14</SUP>]BOMBESIN-(6-14)"	BRS3	DGIDB
"[<SUP>125</SUP>I][GLP<SUP>65</SUP>NLE<SUP>75</SUP>,TYR<SUP>77</SUP>]APELIN-13"	APLNR	DGIDB
[<SUP>125</SUP>I][HIS<SUP>9</SUP>]GHRELIN (HUMAN)	GHSR	DGIDB
"[<SUP>125</SUP>I][LEU<SUP>31</SUP>,PRO<SUP>34</SUP>]NPY"	NPY1R	DGIDB
[<SUP>125</SUP>I][MEPHE<SUP>7</SUP>]NKB	TACR3	DGIDB
"[<SUP>125</SUP>I][NLE<SUP>75</SUP>,TYR<SUP>77</SUP>]APELIN-36 (HUMAN)"	APLNR	DGIDB
"[<SUP>125</SUP>I][NLE<SUP>8,21</SUP>,TYR<SUP>34</SUP>]PTH-(1-34)-NH<SUB>2</SUB> (RAT)"	PTH1R	DGIDB
"[<SUP>125</SUP>I][NLE<SUP>8,21</SUP>,TYR<SUP>34</SUP>]PTH-(1-34)-NH<SUB>2</SUB> (RAT)"	PTH2R	DGIDB
"[<SUP>125</SUP>I][PHE<SUP>13</SUP>,TYR<SUP>19</SUP>]MCH"	MCHR1	DGIDB
[<SUP>125</SUP>I][TYR<SUP>11</SUP>]DES-BR-NPB-23	NPBWR1	DGIDB
[<SUP>125</SUP>I][TYR<SUP>26</SUP>]GALANIN (HUMAN)	GALR1	DGIDB
[<SUP>125</SUP>I][TYR<SUP>26</SUP>]GALANIN (HUMAN)	GALR2	DGIDB
[<SUP>125</SUP>I][TYR<SUP>26</SUP>]GALANIN (HUMAN)	GALR3	DGIDB
[<SUP>125</SUP>I][TYR<SUP>26</SUP>]GALANIN (PIG)	GALR2	DGIDB
[<SUP>125</SUP>I][TYR<SUP>26</SUP>]GALANIN (PIG)	GALR3	DGIDB
"[<SUP>125</SUP>I][TYR<SUP>3</SUP>,THR<SUP>8</SUP>]OCTREOTIDE"	SSTR2	DGIDB
[<SUP>125</SUP>I][TYR<SUP>4</SUP>]BOMBESIN	GRPR	DGIDB
[<SUP>125</SUP>I][TYR<SUP>4</SUP>]BOMBESIN	NMBR	DGIDB
[<SUP>125</SUP>I][TYR<SUP>4</SUP>]GHRELIN (HUMAN)	GHSR	DGIDB
"[<SUP>125</SUP>I][TYR<SUP>5</SUP>,DALA<SUP>6</SUP>,NMELEU<SUP>7</SUP>,PRO<SUP>9</SUP>-NET]GNRH"	GNRHR	DGIDB
[<SUP>125</SUP>I][TYR<SUP>8</SUP>]BRADYKININ	BDKRB2	DGIDB
[<SUP>125</SUP>I]1DME	NPFFR1	DGIDB
[<SUP>125</SUP>I]3-N<SUB>3</SUB>-PHPA-LVA	AVPR1A	DGIDB
[<SUP>125</SUP>I]7-AZIDO-8-IODOKETANSERINE	SLC18A2	DGIDB
[<SUP>125</SUP>I]AB-MECA	ADORA3	DGIDB
[<SUP>125</SUP>I]ABOPX	ADORA2B	DGIDB
[<SUP>125</SUP>I]ACTH-(1�?4)	MC2R	DGIDB
[<SUP>125</SUP>I]ANP (HUMAN)	NPR1	DGIDB
[<SUP>125</SUP>I]ANP (HUMAN)	NPR3	DGIDB
[<SUP>125</SUP>I]ANTISAUVAGINE	CRHR2	DGIDB
